trending_date,category_name,views,avg_likes,num_trending_videos
2018-03-12,Music,62373113,159756.41666666666,24
2018-03-12,News & Politics,1019210,9504.5,2
2018-03-12,People & Blogs,19106885,38910.705882352944,17
2018-03-12,Pets & Animals,3767671,15656.166666666666,6
2018-03-12,Science & Technology,22498770,27394.842105263157,19
2018-03-12,Sports,26001266,64135.77777777778,9
2018-03-12,Travel & Events,2392636,24975.0,2
2018-03-13,Comedy,26049214,76279.64285714286,14
2018-03-13,Education,9750781,29040.30769230769,13
2018-03-13,Entertainment,65424733,39954.681818181816,44
2018-03-13,Film & Animation,50273210,79577.21428571429,14
2018-03-13,Gaming,12377868,103718.6,5
2018-03-13,Howto & Style,17221411,26762.571428571428,28
2018-03-13,Music,84378523,190469.3076923077,26
2018-03-13,News & Politics,1042177,9693.0,2
2018-03-13,People & Blogs,19737112,38594.529411764706,17
2018-03-13,Pets & Animals,3274433,17228.6,5
2018-03-13,Science & Technology,23784618,28530.42105263158,19
2018-03-13,Sports,27341562,59228.0,10
2018-03-13,Travel & Events,2420617,25170.5,2
2018-03-14,Comedy,27089066,77901.0,14
2018-03-14,Education,9950444,29318.30769230769,13
2018-03-14,Entertainment,68955529,40809.02272727273,44
2018-03-14,Film & Animation,51738407,80498.57142857143,14
2018-03-14,Gaming,13089729,106153.8,5
2018-03-14,Howto & Style,18256499,27524.39285714286,28
2018-03-14,Music,101963628,204633.96153846153,26
2018-03-14,News & Politics,1081528,9954.0,2
2018-03-14,People & Blogs,19685734,41590.4375,16
2018-03-14,Pets & Animals,3468412,17724.8,5
2018-03-14,Science & Technology,24807280,29164.263157894737,19
2018-03-14,Sports,28474885,60050.3,10
2018-03-14,Travel & Events,2448261,25318.0,2
2018-03-15,Comedy,23958969,73188.64285714286,14
2018-03-15,Education,9447595,30822.25,12
2018-03-15,Entertainment,75882545,45777.0,51
2018-03-15,Film & Animation,43029978,67026.30769230769,13
2018-03-15,Gaming,12687398,122942.25,4
2018-03-15,Howto & Style,12494623,25032.0,25
2018-03-15,Music,178131743,284971.96153846156,26
2018-03-15,News & Politics,2608991,26610.0,2
2018-03-15,People & Blogs,23844548,52492.05882352941,17
2018-03-15,Pets & Animals,3781878,16636.333333333332,6
2018-03-15,Science & Technology,24463586,30296.117647058825,17
2018-03-15,Sports,14046201,32379.5,10
2018-03-15,Travel & Events,1333729,18263.5,2
2018-03-16,Comedy,23586467,68609.21428571429,14
2018-03-16,Education,5928461,16584.5,10
2018-03-16,Entertainment,83179288,45008.64150943396,53
2018-03-16,Film & Animation,21789781,49092.083333333336,12
2018-03-16,Gaming,13015696,124396.0,4
2018-03-16,Howto & Style,12423583,26930.68181818182,22
2018-03-16,Music,197934239,269841.8965517241,29
2018-03-16,News & Politics,3164761,27976.0,2
2018-03-16,People & Blogs,22608102,54796.375,16
2018-03-16,Pets & Animals,4652267,16001.857142857143,7
2018-03-16,Science & Technology,25142675,30852.0,17
2018-03-16,Sports,14299936,32555.5,10
2018-03-16,Travel & Events,1430413,19901.0,2
2018-03-17,Comedy,21588278,55924.375,16
2018-03-17,Education,5339722,14340.9,10
2018-03-17,Entertainment,96618953,57037.61538461538,52
2018-03-17,Film & Animation,23310267,46412.769230769234,13
2018-03-17,Gaming,13239411,125357.0,4
2018-03-17,Howto & Style,14372148,25752.56,25
2018-03-17,Music,191650773,268046.0,29
2018-03-17,News & Politics,3565072,21911.666666666668,3
2018-03-17,People & Blogs,23292827,55783.25,16
2018-03-17,Pets & Animals,2244186,15127.75,4
2018-03-17,Science & Technology,22066464,35106.0,14
2018-03-17,Sports,15070514,33293.8,10
2018-03-17,Travel & Events,1479172,20620.5,2
2018-03-18,Comedy,21118685,63183.933333333334,15
2018-03-18,Education,5538369,14749.9,10
2018-03-18,Entertainment,105457701,58786.35294117647,51
2018-03-18,Film & Animation,24933457,47849.692307692305,13
2018-03-18,Gaming,13682097,104366.8,5
2018-03-18,Howto & Style,15066025,28322.956521739132,23
2018-03-18,Music,202880421,274632.275862069,29
2018-03-18,News & Politics,3990597,23349.333333333332,3
2018-03-18,People & Blogs,23264878,51681.0,17
2018-03-18,Pets & Animals,2607851,15025.2,5
2018-03-18,Science & Technology,21738341,35792.769230769234,13
2018-03-18,Sports,24708958,40891.142857142855,14
2018-03-18,Travel & Events,715036,27919.0,1
2018-03-19,Comedy,22175512,65174.6,15
2018-03-19,Education,5301056,25666.4,10
2018-03-19,Entertainment,117617923,65263.0,52
2018-03-19,Film & Animation,25848944,48858.769230769234,13
2018-03-19,Gaming,14036457,106074.0,5
2018-03-19,Howto & Style,17122356,27592.346153846152,26
2018-03-19,Music,218057650,281357.1379310345,29
2018-03-19,News & Politics,4178071,24063.0,3
2018-03-19,People & Blogs,26039510,59684.6875,16
2018-03-19,Pets & Animals,1424274,16066.75,4
2018-03-19,Science & Technology,20166036,43061.0,10
2018-03-19,Sports,31597353,49102.71428571428,14
2018-03-19,Travel & Events,973951,17389.0,2
2018-03-20,Comedy,22899482,61300.470588235294,17
2018-03-20,Education,4859127,31210.25,8
2018-03-20,Entertainment,121747471,63486.07142857143,56
2018-03-20,Film & Animation,20281928,29140.666666666668,12
2018-03-20,Gaming,15056920,112258.6,5
2018-03-20,Howto & Style,18364069,27424.11111111111,27
2018-03-20,Music,218894460,232213.39285714287,28
2018-03-20,News & Politics,4270605,24404.333333333332,3
2018-03-20,People & Blogs,28278121,69691.71428571429,14
2018-03-20,Pets & Animals,1906038,15680.4,5
2018-03-20,Science & Technology,19912586,42238.9,10
2018-03-20,Sports,34266407,59734.083333333336,12
2018-03-20,Travel & Events,1114504,18703.5,2
2018-03-21,Comedy,24200333,63525.470588235294,17
2018-03-21,Education,5463014,40796.857142857145,7
2018-03-21,Entertainment,124150365,68482.75,56
2018-03-21,Film & Animation,17082861,25759.3,10
2018-03-21,Gaming,15818285,114023.8,5
2018-03-21,Howto & Style,19462430,27863.964285714286,28
2018-03-21,Music,233671658,223760.6,30
2018-03-21,News & Politics,5042220,19657.0,4
2018-03-21,People & Blogs,22814283,61988.153846153844,13
2018-03-21,Pets & Animals,2194941,17292.6,5
2018-03-21,Science & Technology,13442682,31138.5,10
2018-03-21,Sports,41383559,62802.0,13
2018-03-21,Travel & Events,1195389,19468.5,2
2018-03-22,Comedy,26620975,61887.27777777778,18
2018-03-22,Education,6102651,34415.555555555555,9
2018-03-22,Entertainment,133686627,73213.62962962964,54
2018-03-22,Film & Animation,10314801,17311.222222222223,9
2018-03-22,Gaming,16104576,114688.0,5
2018-03-22,Howto & Style,18703651,27419.11111111111,27
2018-03-22,Music,251879864,244663.7,30
2018-03-22,News & Politics,5285494,20165.0,4
2018-03-22,People & Blogs,21235961,58771.666666666664,12
2018-03-22,Pets & Animals,1989209,19518.0,4
2018-03-22,Science & Technology,14772898,30625.083333333332,12
2018-03-22,Sports,45712276,66895.76923076923,13
2018-03-22,Travel & Events,1613996,17488.333333333332,3
2018-03-23,Comedy,25971279,56358.333333333336,18
2018-03-23,Education,6463250,35426.0,9
2018-03-23,Entertainment,137305923,75004.01851851853,54
2018-03-23,Film & Animation,11664360,14013.9,10
2018-03-23,Gaming,13362207,102291.2,5
2018-03-23,Howto & Style,19550565,28978.85185185185,27
2018-03-23,Music,263923805,249700.40625,32
2018-03-23,News & Politics,5373501,20334.75,4
2018-03-23,People & Blogs,19396421,51311.61538461538,13
2018-03-23,Pets & Animals,2124113,20345.25,4
2018-03-23,Science & Technology,9644158,34394.666666666664,9
2018-03-23,Sports,47952877,74404.0,12
2018-03-23,Travel & Events,1752093,18487.666666666668,3
2018-03-24,Comedy,29321377,56761.89473684211,19
2018-03-24,Education,6681165,35724.88888888889,9
2018-03-24,Entertainment,143064100,74702.76785714286,56
2018-03-24,Film & Animation,12514641,16035.111111111111,9
2018-03-24,Gaming,7571554,77393.25,4
2018-03-24,Howto & Style,19081010,31819.625,24
2018-03-24,Music,271753930,245169.21875,32
2018-03-24,News & Politics,5423570,20430.75,4
2018-03-24,People & Blogs,21180164,50044.07142857143,14
2018-03-24,Pets & Animals,2255981,21009.25,4
2018-03-24,Science & Technology,10193047,32167.5,10
2018-03-24,Sports,50338578,76667.33333333333,12
2018-03-24,Travel & Events,1892213,19887.0,3
2018-03-25,Comedy,34052354,64833.36842105263,19
2018-03-25,Education,3690768,18249.0,7
2018-03-25,Entertainment,123851460,70558.30508474576,59
2018-03-25,Film & Animation,13677001,16569.555555555555,9
2018-03-25,Gaming,3657995,30042.666666666668,3
2018-03-25,Howto & Style,18127763,27787.333333333332,24
2018-03-25,Music,240676921,237125.27586206896,29
2018-03-25,News & Politics,5741605,17821.8,5
2018-03-25,People & Blogs,20696231,45550.333333333336,15
2018-03-25,Pets & Animals,2384438,21608.5,4
2018-03-25,Science & Technology,10457284,32692.6,10
2018-03-25,Sports,23095475,51048.916666666664,12
2018-03-25,Travel & Events,2563232,17641.0,4
2018-03-26,Comedy,35541953,65313.42105263158,19
2018-03-26,Education,3520786,19687.166666666668,6
2018-03-26,Entertainment,131222738,71460.76666666666,60
2018-03-26,Film & Animation,14192679,18523.25,8
2018-03-26,Gaming,3903351,25212.0,4
2018-03-26,Howto & Style,18141217,28432.565217391304,23
2018-03-26,Music,159462346,220653.89285714287,28
2018-03-26,News & Politics,3197128,10281.166666666666,6
2018-03-26,People & Blogs,20906922,42734.375,16
2018-03-26,Pets & Animals,1929331,24482.0,3
2018-03-26,Science & Technology,9418109,20336.363636363636,11
2018-03-26,Sports,26434975,58096.666666666664,12
2018-03-26,Travel & Events,3251094,19804.25,4
2018-03-27,Comedy,30878528,63807.42105263158,19
2018-03-27,Education,6646014,44267.57142857143,7
2018-03-27,Entertainment,133639672,70508.95,60
2018-03-27,Film & Animation,12237922,20195.285714285714,7
2018-03-27,Gaming,4117445,26115.0,4
2018-03-27,Howto & Style,17789755,28297.863636363636,22
2018-03-27,Music,161952016,221223.9642857143,28
2018-03-27,News & Politics,3028259,12066.2,5
2018-03-27,People & Blogs,24608697,42083.555555555555,18
2018-03-27,Pets & Animals,3270539,31419.75,4
2018-03-27,Science & Technology,8999544,24095.0,9
2018-03-27,Sports,28826827,61000.75,12
2018-03-27,Travel & Events,3692729,21061.75,4
2018-03-28,Comedy,29296075,62122.166666666664,18
2018-03-28,Education,5184689,36464.142857142855,7
2018-03-28,Entertainment,129785176,63367.05084745763,59
2018-03-28,Film & Animation,11548805,21218.285714285714,7
2018-03-28,Gaming,5197538,42555.8,5
2018-03-28,Howto & Style,20395377,35419.083333333336,24
2018-03-28,Music,64292813,121203.25925925926,27
2018-03-28,News & Politics,3960203,9561.57142857143,7
2018-03-28,People & Blogs,23486212,33838.26315789474,19
2018-03-28,Pets & Animals,3967545,35537.75,4
2018-03-28,Science & Technology,9703203,24850.0,9
2018-03-28,Sports,27653645,97485.36363636363,11
2018-03-28,Travel & Events,3117287,18150.0,3
2018-03-29,Comedy,32773472,61716.55,20
2018-03-29,Education,5775559,31314.666666666668,9
2018-03-29,Entertainment,132580671,65848.8947368421,57
2018-03-29,Film & Animation,12079595,25475.5,6
2018-03-29,Gaming,5766132,40275.0,6
2018-03-29,Howto & Style,21212604,35840.52,25
2018-03-29,Music,72180720,123258.78571428571,28
2018-03-29,News & Politics,4161341,10142.0,7
2018-03-29,People & Blogs,23811316,37301.94117647059,17
2018-03-29,Pets & Animals,6265846,41269.5,4
2018-03-29,Science & Technology,10104031,25447.11111111111,9
2018-03-29,Sports,30610746,116082.9,10
2018-03-29,Travel & Events,2855486,24560.0,2
2018-03-30,Comedy,33729181,58034.04761904762,21
2018-03-30,Education,8800527,31245.5,10
2018-03-30,Entertainment,83490497,42327.89090909091,55
2018-03-30,Film & Animation,16291423,23710.875,8
2018-03-30,Gaming,6060392,41858.0,6
2018-03-30,Howto & Style,20461207,34777.0,26
2018-03-30,Music,69625335,116943.85714285714,28
2018-03-30,News & Politics,3473580,11322.166666666666,6
2018-03-30,People & Blogs,17434690,32588.8,15
2018-03-30,Pets & Animals,3513342,40112.666666666664,3
2018-03-30,Science & Technology,9787447,24536.555555555555,9
2018-03-30,Sports,36292414,116222.63636363637,11
2018-03-30,Travel & Events,3003876,25779.5,2
2018-03-31,Autos & Vehicles,1047982,22175.0,1
2018-03-31,Comedy,34406584,57163.71428571428,21
2018-03-31,Education,9505680,29538.272727272728,11
2018-03-31,Entertainment,92756510,47243.65454545455,55
2018-03-31,Film & Animation,20427064,39890.22222222222,9
2018-03-31,Gaming,5897261,49628.2,5
2018-03-31,Howto & Style,19907189,37671.541666666664,24
2018-03-31,Music,76019535,128410.39285714286,28
2018-03-31,News & Politics,3040319,13061.2,5
2018-03-31,People & Blogs,18369454,36740.2,15
2018-03-31,Pets & Animals,3432788,54474.0,2
2018-03-31,Science & Technology,10259683,22933.7,10
2018-03-31,Sports,39866555,111988.66666666667,12
2018-03-31,Travel & Events,3125002,27052.5,2
2018-04-01,Autos & Vehicles,1192615,24004.0,1
2018-04-01,Comedy,33581982,55612.76190476191,21
2018-04-01,Education,9910448,30012.18181818182,11
2018-04-01,Entertainment,101950536,50305.51851851852,54
2018-04-01,Film & Animation,24191433,50976.88888888889,9
2018-04-01,Gaming,5638554,57488.0,4
2018-04-01,Howto & Style,19002430,38821.875,24
2018-04-01,Music,80810681,135443.85714285713,28
2018-04-01,News & Politics,3143993,13237.6,5
2018-04-01,People & Blogs,16497955,32717.176470588234,17
2018-04-01,Pets & Animals,4288937,44178.666666666664,3
2018-04-01,Science & Technology,10109682,25006.555555555555,9
2018-04-01,Sports,43225051,117372.83333333333,12
2018-04-01,Travel & Events,3222397,28070.5,2
2018-04-02,Autos & Vehicles,1321500,25248.0,1
2018-04-02,Comedy,33176667,47697.57142857143,21
2018-04-02,Education,7243234,14548.6,10
2018-04-02,Entertainment,111868844,58301.34545454545,55
2018-04-02,Film & Animation,25885035,60913.125,8
2018-04-02,Gaming,3382126,46626.5,4
2018-04-02,Howto & Style,20497340,43411.08,25
2018-04-02,Music,78184282,122275.53571428571,28
2018-04-02,News & Politics,2742252,14450.75,4
2018-04-02,People & Blogs,19524080,39921.88888888889,18
2018-04-02,Pets & Animals,4636706,46184.666666666664,3
2018-04-02,Science & Technology,10609664,25767.333333333332,9
2018-04-02,Sports,46654263,121007.0,12
2018-04-02,Travel & Events,3274920,28527.5,2
2018-04-03,Autos & Vehicles,3110044,13612.5,2
2018-04-03,Comedy,29697261,45193.0,19
2018-04-03,Education,7885700,14250.90909090909,11
2018-04-03,Entertainment,106797218,57599.2962962963,54
2018-04-03,Film & Animation,28399653,64606.5,8
2018-04-03,Gaming,3603254,47752.25,4
2018-04-03,Howto & Style,22764560,50500.782608695656,23
2018-04-03,Music,87393833,122169.79310344828,29
2018-04-03,News & Politics,2806271,14574.75,4
2018-04-03,People & Blogs,21849976,43092.11111111111,18
2018-04-03,Pets & Animals,4851831,47519.0,3
2018-04-03,Science & Technology,12217212,24144.090909090908,11
2018-04-03,Sports,48355636,123124.91666666667,12
2018-04-03,Travel & Events,3326124,29017.5,2
2018-04-04,Autos & Vehicles,3460228,13090.333333333334,3
2018-04-04,Comedy,27890840,45484.73684210526,19
2018-04-04,Education,4527914,12702.2,10
2018-04-04,Entertainment,111227971,56389.41379310345,58
2018-04-04,Film & Animation,29070318,75218.14285714286,7
2018-04-04,Gaming,3761482,48729.0,4
2018-04-04,Howto & Style,23447583,53741.181818181816,22
2018-04-04,Music,93361496,127772.79310344828,29
2018-04-04,News & Politics,2848425,14694.25,4
2018-04-04,People & Blogs,21599092,42226.666666666664,18
2018-04-04,Pets & Animals,4996714,48538.666666666664,3
2018-04-04,Science & Technology,10517164,16545.1,10
2018-04-04,Sports,50464899,124434.08333333333,12
2018-04-04,Travel & Events,1975742,15692.0,1
2018-04-05,Autos & Vehicles,3600655,13932.333333333334,3
2018-04-05,Comedy,26871612,49334.55,20
2018-04-05,Education,3631755,12693.333333333334,9
2018-04-05,Entertainment,117551429,59451.245614035084,57
2018-04-05,Film & Animation,28347156,72996.57142857143,7
2018-04-05,Gaming,3930764,49750.0,4
2018-04-05,Howto & Style,24416974,54848.36363636364,22
2018-04-05,Music,101737786,129926.8,30
2018-04-05,News & Politics,4320343,18663.333333333332,6
2018-04-05,People & Blogs,20629989,49981.4375,16
2018-04-05,Pets & Animals,5140337,49278.666666666664,3
2018-04-05,Science & Technology,11084459,17017.9,10
2018-04-05,Sports,52146087,125965.25,12
2018-04-05,Travel & Events,1987869,15791.0,1
2018-04-06,Autos & Vehicles,3654311,14250.333333333334,3
2018-04-06,Comedy,31628544,55878.23809523809,21
2018-04-06,Education,3771071,12921.333333333334,9
2018-04-06,Entertainment,109682524,64660.346153846156,52
2018-04-06,Film & Animation,26694990,63781.77777777778,9
2018-04-06,Gaming,4128301,51420.25,4
2018-04-06,Howto & Style,24266314,54057.954545454544,22
2018-04-06,Music,117067118,196524.13333333333,30
2018-04-06,News & Politics,5391926,23128.666666666668,6
2018-04-06,People & Blogs,23356017,50081.77777777778,18
2018-04-06,Pets & Animals,5262941,49991.333333333336,3
2018-04-06,Science & Technology,10295622,17832.0,9
2018-04-06,Sports,55060356,119634.76923076923,13
2018-04-06,Travel & Events,1999666,15888.0,1
2018-04-07,Autos & Vehicles,3696682,14411.0,3
2018-04-07,Comedy,34223679,68678.23809523809,21
2018-04-07,Education,3849858,13064.111111111111,9
2018-04-07,Entertainment,114262207,67348.88235294117,51
2018-04-07,Film & Animation,14046330,60624.11111111111,9
2018-04-07,Gaming,4346482,53146.25,4
2018-04-07,Howto & Style,25107693,50572.125,24
2018-04-07,Music,123695890,188150.73529411765,34
2018-04-07,News & Politics,5640972,26644.2,5
2018-04-07,People & Blogs,19144454,58420.642857142855,14
2018-04-07,Pets & Animals,5395254,50699.0,3
2018-04-07,Science & Technology,10314685,16885.777777777777,9
2018-04-07,Sports,54910744,118803.23076923077,13
2018-04-07,Travel & Events,2019746,16023.0,1
2018-04-14,Autos & Vehicles,2443676,17431.0,3
2018-04-14,Comedy,43156103,113955.4375,16
2018-04-14,Education,7162706,32006.444444444445,9
2018-04-14,Entertainment,121503093,75160.14893617021,47
2018-04-14,Film & Animation,29178367,83994.92307692308,13
2018-04-14,Gaming,3997094,36453.0,3
2018-04-14,Howto & Style,28354246,55892.391304347824,23
2018-04-14,Music,236977089,261646.61111111112,36
2018-04-14,News & Politics,6608067,27868.0,6
2018-04-14,People & Blogs,27812681,44649.89473684211,19
2018-04-14,Pets & Animals,532201,15650.0,1
2018-04-14,Science & Technology,8624945,16122.6,10
2018-04-14,Sports,32280692,55234.833333333336,12
2018-04-14,Travel & Events,160182,789.0,1
2018-04-15,Autos & Vehicles,2459168,17514.0,3
2018-04-15,Comedy,44563961,114377.1875,16
2018-04-15,Education,6399069,30849.0,9
2018-04-15,Entertainment,122456144,79052.06818181818,44
2018-04-15,Film & Animation,33589557,90878.69230769231,13
2018-04-15,Gaming,1748357,26554.0,2
2018-04-15,Howto & Style,28453361,54652.04347826087,23
2018-04-15,Music,257358899,263315.8333333333,36
2018-04-15,News & Politics,7414215,25303.85714285714,7
2018-04-15,People & Blogs,27182415,41563.4,20
2018-04-15,Pets & Animals,716039,12769.0,2
2018-04-15,Science & Technology,9407398,15545.363636363636,11
2018-04-15,Sports,29319453,49416.833333333336,12
2018-04-15,Travel & Events,162675,808.0,1
2018-04-16,Autos & Vehicles,921019,12266.5,2
2018-04-16,Comedy,47779727,118358.6875,16
2018-04-16,Education,6634062,31398.777777777777,9
2018-04-16,Entertainment,127262248,80302.86956521739,46
2018-04-16,Film & Animation,34953623,101002.16666666667,12
2018-04-16,Gaming,1000345,26831.0,1
2018-04-16,Howto & Style,29415357,55480.95652173913,23
2018-04-16,Music,289573750,279900.17142857146,35
2018-04-16,News & Politics,9056653,23958.0,8
2018-04-16,People & Blogs,28355398,46117.68421052631,19
2018-04-16,Pets & Animals,1746997,13161.25,4
2018-04-16,Science & Technology,10303331,16320.818181818182,11
2018-04-16,Sports,28278313,52614.90909090909,11
2018-04-16,Travel & Events,456064,4990.5,2
2018-04-17,Autos & Vehicles,929290,12363.5,2
2018-04-17,Comedy,49913425,120801.75,16
2018-04-17,Education,6396155,33799.875,8
2018-04-17,Entertainment,124666840,79585.4,45
2018-04-17,Film & Animation,37386930,103218.25,12
2018-04-17,Gaming,1016270,26913.0,1
2018-04-17,Howto & Style,31178365,53430.61538461538,26
2018-04-17,Music,286139389,315148.15625,32
2018-04-17,News & Politics,9483444,25000.25,8
2018-04-17,People & Blogs,32254815,49310.28571428572,21
2018-04-17,Pets & Animals,2066104,15118.75,4
2018-04-17,Science & Technology,13408460,21667.090909090908,11
2018-04-17,Sports,29362369,53713.09090909091,11
2018-04-17,Travel & Events,896981,7930.0,2
2018-04-18,Autos & Vehicles,471281,10153.0,1
2018-04-18,Comedy,52924436,120287.11764705883,17
2018-04-18,Education,6751235,34615.625,8
2018-04-18,Entertainment,135728336,77644.45454545454,44
2018-04-18,Film & Animation,40385291,98104.69230769231,13
2018-04-18,Gaming,2907112,52894.5,2
2018-04-18,Howto & Style,30857833,53237.192307692305,26
2018-04-18,Music,297150116,313995.84375,32
2018-04-18,News & Politics,10040966,23379.777777777777,9
2018-04-18,People & Blogs,32478652,54808.84210526316,19
2018-04-18,Pets & Animals,2323992,16411.25,4
2018-04-18,Science & Technology,14102372,27020.545454545456,11
2018-04-18,Sports,30259750,53492.36363636364,11
2018-04-18,Travel & Events,1059654,8753.0,2
2018-04-19,Autos & Vehicles,476884,10259.0,1
2018-04-19,Comedy,55200627,112462.88888888889,18
2018-04-19,Education,6904317,34973.0,8
2018-04-19,Entertainment,111747238,61307.57142857143,42
2018-04-19,Film & Animation,41055185,89364.35714285714,14
2018-04-19,Gaming,6424317,61039.5,4
2018-04-19,Howto & Style,29358933,50582.96153846154,26
2018-04-19,Music,307016414,342921.724137931,29
2018-04-19,News & Politics,8668630,26206.625,8
2018-04-19,People & Blogs,33355930,55792.52631578947,19
2018-04-19,Pets & Animals,2495548,17309.25,4
2018-04-19,Science & Technology,15446958,27559.25,12
2018-04-19,Sports,31650774,48381.666666666664,12
2018-04-19,Travel & Events,1156312,9200.5,2
2018-04-20,Autos & Vehicles,481765,10351.0,1
2018-04-20,Comedy,58612981,110418.0,19
2018-04-20,Education,6148627,37973.142857142855,7
2018-04-20,Entertainment,104425555,44900.295454545456,44
2018-04-20,Film & Animation,43566021,84978.86666666667,15
2018-04-20,Gaming,7244107,65682.0,4
2018-04-20,Howto & Style,28205556,50244.88,25
2018-04-20,Music,322582327,348438.5862068966,29
2018-04-20,News & Politics,8881670,26805.625,8
2018-04-20,People & Blogs,34625225,58346.166666666664,18
2018-04-20,Pets & Animals,2640301,18064.5,4
2018-04-20,Science & Technology,11785655,22308.5,12
2018-04-20,Sports,27869581,48605.181818181816,11
2018-04-20,Travel & Events,1231946,9559.0,2
2018-04-21,Autos & Vehicles,485377,10427.0,1
2018-04-21,Comedy,60990260,112254.42105263157,19
2018-04-21,Education,6211961,38205.142857142855,7
2018-04-21,Entertainment,106753776,46620.11627906977,43
2018-04-21,Film & Animation,44057955,81047.92857142857,14
2018-04-21,Gaming,7736410,67882.0,4
2018-04-21,Howto & Style,23321692,40763.041666666664,24
2018-04-21,Music,308778141,347638.3125,32
2018-04-21,News & Politics,7093594,7187.125,8
2018-04-21,People & Blogs,34818323,56407.166666666664,18
2018-04-21,Pets & Animals,2560076,17742.0,4
2018-04-21,Science & Technology,12851845,22904.153846153848,13
2018-04-21,Sports,30442060,49776.181818181816,11
2018-04-21,Travel & Events,1109397,18731.0,1
2018-04-22,Autos & Vehicles,489028,10521.0,1
2018-04-22,Comedy,59846157,121046.35294117648,17
2018-04-22,Education,6258122,38147.71428571428,7
2018-04-22,Entertainment,114736710,47113.86666666667,45
2018-04-22,Film & Animation,46863805,89275.38461538461,13
2018-04-22,Gaming,7068590,83589.33333333333,3
2018-04-22,Howto & Style,21796143,38929.625,24
2018-04-22,Music,326028143,373882.23333333334,30
2018-04-22,News & Politics,7653310,7417.333333333333,9
2018-04-22,People & Blogs,35638149,59167.42105263158,19
2018-04-22,Pets & Animals,2270652,14204.5,4
2018-04-22,Science & Technology,13305698,23559.923076923078,13
2018-04-22,Sports,31603273,50217.666666666664,12
2018-04-22,Travel & Events,1407765,12706.5,2
2018-04-23,Autos & Vehicles,491988,10576.0,1
2018-04-23,Comedy,49252102,116832.53846153847,13
2018-04-23,Education,5705606,33088.142857142855,7
2018-04-23,Entertainment,110667286,42600.36956521739,46
2018-04-23,Film & Animation,48815861,94218.66666666667,12
2018-04-23,Gaming,13232327,97694.8,5
2018-04-23,Howto & Style,31092895,41451.44,25
2018-04-23,Music,347432486,321950.8064516129,31
2018-04-23,News & Politics,6035611,8362.142857142857,7
2018-04-23,People & Blogs,23465441,44821.57894736842,19
2018-04-23,Pets & Animals,2975685,16863.0,5
2018-04-23,Science & Technology,13702673,24099.923076923078,13
2018-04-23,Sports,33617217,47730.846153846156,13
2018-04-23,Travel & Events,1633488,14443.5,2
2018-04-24,Autos & Vehicles,494729,10622.0,1
2018-04-24,Comedy,51915901,113247.5,14
2018-04-24,Education,7339940,42233.57142857143,7
2018-04-24,Entertainment,98073634,37590.55319148936,47
2018-04-24,Film & Animation,48410006,100141.09090909091,11
2018-04-24,Gaming,15211200,108668.6,5
2018-04-24,Howto & Style,31098280,44814.22727272727,22
2018-04-24,Music,371726662,345260.56666666665,30
2018-04-24,News & Politics,4739683,7503.714285714285,7
2018-04-24,People & Blogs,26849128,41903.454545454544,22
2018-04-24,Pets & Animals,3164546,17506.8,5
2018-04-24,Science & Technology,9982367,24473.666666666668,12
2018-04-24,Sports,34834246,48711.61538461538,13
2018-04-24,Travel & Events,2030317,12772.333333333334,3
2018-04-25,Autos & Vehicles,497048,10655.0,1
2018-04-25,Comedy,13553462,40686.75,12
2018-04-25,Education,9889705,53092.625,8
2018-04-25,Entertainment,151156535,66188.75510204081,49
2018-04-25,Film & Animation,49761551,102742.18181818182,11
2018-04-25,Gaming,16220161,112674.4,5
2018-04-25,Howto & Style,33571383,47400.23809523809,21
2018-04-25,Music,374724247,371843.1,30
2018-04-25,News & Politics,5315198,8241.285714285714,7
2018-04-25,People & Blogs,30988126,46759.0,23
2018-04-25,Pets & Animals,3282923,17916.2,5
2018-04-25,Science & Technology,10269046,28984.18181818182,11
2018-04-25,Sports,29077390,41178.307692307695,13
2018-04-25,Travel & Events,2116654,13263.333333333334,3
2018-04-26,Comedy,12937874,40483.416666666664,12
2018-04-26,Education,10571503,60661.125,8
2018-04-26,Entertainment,174098051,75549.125,48
2018-04-26,Film & Animation,51467430,106618.27272727272,11
2018-04-26,Gaming,17138703,115710.6,5
2018-04-26,Howto & Style,34340775,47841.0,21
2018-04-26,Music,403387678,382937.77419354836,31
2018-04-26,News & Politics,5600824,8606.42857142857,7
2018-04-26,People & Blogs,35083871,48714.28,25
2018-04-26,Pets & Animals,3196060,18226.2,5
2018-04-26,Science & Technology,8581433,32666.666666666668,9
2018-04-26,Sports,33142850,42705.71428571428,14
2018-04-26,Travel & Events,2180966,13657.0,3
2018-04-27,Comedy,19789968,61977.71428571428,14
2018-04-27,Education,11561093,63585.375,8
2018-04-27,Entertainment,188027868,78199.48979591837,49
2018-04-27,Film & Animation,55811457,112001.18181818182,11
2018-04-27,Gaming,17965961,117301.2,5
2018-04-27,Howto & Style,36191740,49841.57142857143,21
2018-04-27,Music,437154921,400394.67741935485,31
2018-04-27,News & Politics,5767572,8796.57142857143,7
2018-04-27,People & Blogs,31872126,50483.17391304348,23
2018-04-27,Pets & Animals,3576264,19268.2,5
2018-04-27,Science & Technology,7694844,27947.75,8
2018-04-27,Sports,34247382,44171.0,14
2018-04-27,Travel & Events,2237154,14020.0,3
2018-04-28,Comedy,22476192,67272.71428571429,14
